logFC,PValue,FDR,Gene_name
0.03166578,0.869005047,0.9888714479999999,acnB
0.035613356,0.8690123209999999,0.9888714479999999,tatB
0.037816805,0.869185192,0.9888714479999999,vacJ
-0.041592781,0.8695147240000001,0.9888714479999999,SL1344_4344
0.038942472,0.87094738,0.9888714479999999,pheP
-0.034605704,0.871613889,0.9888714479999999,rffT
-0.036476409,0.871919289,0.9888714479999999,SL1344_1156
0.034644727,0.8725930540000001,0.9888714479999999,SL1344_3569
-0.023944581,0.8726803609999999,0.9888714479999999,invA
0.036994119,0.8730263140000001,0.9888714479999999,galS
-0.042435451,0.8734383179999999,0.9888714479999999,osmB
0.03604306,0.873925035,0.9888714479999999,SL1344_1082
-0.042939229,0.874056913,0.9888714479999999,SL1344_0489
0.041266629,0.874287218,0.9888714479999999,STnc3870
-0.030170206,0.874711212,0.9888714479999999,fabA
0.030578714,0.8747683409999999,0.9888714479999999,lrp
0.040396161,0.875355097,0.9888714479999999,gltS
-0.029766672,0.875461943,0.9888714479999999,SL1344_2507
-0.037868217999999995,0.87612768,0.9888714479999999,SL1344_0386
-0.039147777,0.8771782920000001,0.9888714479999999,SL1344_2315
0.023017185,0.8775223440000001,0.9888714479999999,invG
0.032343147,0.877596002,0.9888714479999999,SL1344_3419
0.030450251,0.879197065,0.9890700040000001,yajG
0.039703737,0.879309297,0.9890700040000001,katG
0.028249039,0.8804193440000001,0.9890700040000001,rpsM
0.027876782000000003,0.881110918,0.9890700040000001,menG
-0.034807536,0.882972548,0.9890700040000001,yihX
0.026958542999999998,0.883749032,0.9890700040000001,invE
-0.027361384,0.8842990070000001,0.9890700040000001,SL1344_2848
-0.028235579,0.8843450509999999,0.9890700040000001,lepA
0.030911471,0.885262303,0.9890700040000001,fabD
0.029163807000000003,0.885642863,0.9890700040000001,ahpC
0.032712384,0.88740028,0.9890700040000001,degS
-0.034583739,0.888063286,0.9890700040000001,SL1344_1685
0.023255116,0.888504029,0.9890700040000001,SL1344_4339
-0.03205005,0.888572725,0.9890700040000001,STnc3540
0.033990115,0.888758367,0.9890700040000001,SL1344_3206
0.035113651,0.889058858,0.9890700040000001,yjbC
0.024782716,0.889197783,0.9890700040000001,SL1344_4037
-0.03238573,0.8891986409999999,0.9890700040000001,efp
-0.022304471,0.8907824240000001,0.9890700040000001,ftsI
0.030624198999999998,0.891049455,0.9890700040000001,speG
-0.040403197,0.89117236,0.9890700040000001,rplI
0.026803316,0.891725166,0.9890700040000001,STnc670
0.029018348,0.89228542,0.9890700040000001,yeiG
0.03238976,0.8924360659999999,0.9890700040000001,fdnG
0.03238976,0.8924360659999999,0.9890700040000001,fdnG
0.026554342999999998,0.892973285,0.9890700040000001,cheZ
0.025413575,0.893191187,0.9890700040000001,aer
0.028907099999999998,0.894230118,0.9890700040000001,napA
-0.034061647,0.894539675,0.9890700040000001,StyR-51
0.034236611,0.8945716840000001,0.9890700040000001,oxyR
0.029697928,0.8947441279999999,0.9890700040000001,lpxB
-0.024930982999999997,0.89476843,0.9890700040000001,relA
-0.032179162000000004,0.895557522,0.989336051,ftsB
0.036361481,0.897263382,0.990289457,SL1344_2715
-0.028736785,0.899377564,0.990289457,pta
0.026433914,0.90063631,0.990289457,SL1344_4300
0.022380802,0.901144418,0.990289457,SL1344_0212
0.024045812000000003,0.901768427,0.990289457,hemA
-0.022717495,0.903782651,0.990289457,valS
0.02670243,0.9041530940000001,0.990289457,icdA
-0.035133487000000005,0.9045225840000001,0.990289457,lctP
-0.029745571000000002,0.904961496,0.990289457,cysG
0.024727747,0.905420112,0.990289457,SL1344_1255
0.026157727000000002,0.905862052,0.990289457,SL1344_0374
0.027229396,0.9063191559999999,0.990289457,pepT
-0.029251861,0.9065914490000001,0.990289457,SL1344_1786
0.029437457,0.906655441,0.990289457,yegE
0.025992026,0.907316608,0.990289457,ftsN
-0.021034728,0.9089475309999999,0.990289457,SL1344_0397
0.02720905,0.909196901,0.990289457,grxC
-0.025539737000000003,0.9092193390000001,0.990289457,SL1344_0933
-0.026220677999999997,0.90925647,0.990289457,SsrA
-0.025201191,0.9112004440000001,0.990289457,dps
-0.029420506000000003,0.9113039340000001,0.990289457,nagC
-0.028980719,0.912406831,0.990289457,rfbU
-0.023456947000000002,0.9128739029999999,0.990289457,dnaX
0.021647971000000002,0.913067222,0.990289457,rpoN
0.022633562000000003,0.913914715,0.990289457,fur
0.024473283999999998,0.9143696720000001,0.990289457,SL1344_0213
-0.029124725,0.915715842,0.990289457,cbiB
0.02085944,0.915918993,0.990289457,mscL
-0.023917859,0.9167654890000001,0.990289457,SL1344_2190
0.02117248,0.918112247,0.990289457,accA
-0.024703692000000003,0.918330078,0.990289457,orn
-0.025268343999999998,0.918515958,0.990289457,SL1344_3984
-0.025268343999999998,0.918515958,0.990289457,SL1344_3984
0.025985205,0.919196968,0.990289457,lipB
0.024122473999999998,0.92044953,0.990289457,dcuB
0.024122473999999998,0.92044953,0.990289457,dcuB
-0.016829434,0.92065041,0.990289457,cspE
-0.024766899,0.92068148,0.990289457,ybbB
-0.020972545,0.921340197,0.990289457,SL1344_2633
0.024908261,0.9215951309999999,0.990289457,SL1344_1226
0.022681601000000003,0.922827402,0.990289457,SL1344_3974
-0.023413506,0.9230211779999999,0.990289457,SL1344_3312
0.016842413,0.923244532,0.990289457,rpoB
-0.022533618,0.923990932,0.990289457,uvrB
-0.018823474,0.9240041859999999,0.990289457,mdoB
0.022466955,0.924224756,0.990289457,yijO
-0.017228546,0.9245665670000001,0.990289457,SL1344_2482
0.018556792,0.924618935,0.990289457,RyfD
-0.015646821,0.924803818,0.990289457,sdhA
-0.023484472000000003,0.926129757,0.990289457,dinI
-0.016023826,0.9263987690000001,0.990289457,rpoS
-0.015805186000000002,0.926851379,0.990289457,invF
0.017747838000000002,0.928038977,0.990289457,pndA
0.021055404,0.928132953,0.990289457,rlgA2
0.015677648,0.928817325,0.990289457,GlmY
0.021879278,0.929099514,0.990289457,SL1344_1085
-0.026485154,0.9291566170000001,0.990289457,flaG
-0.014251787,0.929180089,0.990289457,glpF
0.017450161000000002,0.92942066,0.990289457,SymR
0.017769168999999998,0.929711022,0.990289457,SL1344_2949
0.019865356,0.930056439,0.990289457,rcsF
0.019838462,0.931476865,0.990289457,manZ
0.019838462,0.931476865,0.990289457,manZ
-0.019598637,0.93176983,0.990289457,yegH
0.015124888999999999,0.9320383809999999,0.990289457,pndC
0.01842398,0.932068778,0.990289457,hyb0
-0.022070992,0.932541367,0.990289457,kup
-0.017310173,0.9343592140000001,0.990289457,corB
-0.018187013000000002,0.9351467370000001,0.990289457,SL1344_4108
-0.019744085,0.9364105709999999,0.990289457,htrB
0.016890271999999998,0.9365210629999999,0.990289457,glnB
0.016519483999999997,0.936593087,0.990289457,secB
0.016128667,0.936736437,0.990289457,cbiJ
0.017849293000000002,0.936764453,0.990289457,SL1344_3701
0.017806723,0.937292062,0.990289457,serS
0.019151309,0.9377716970000001,0.990289457,SL1344_2412
-0.015494143,0.9385353540000001,0.990289457,ompA
0.01428898,0.938910397,0.990289457,rhlB
0.014115695,0.939150347,0.990289457,lpxC
0.016231628,0.9394094709999999,0.990289457,crr
0.01838517,0.93968596,0.990289457,SL1344_3265
0.019194676,0.940130061,0.990289457,SL1344_2936
-0.018784575,0.940335831,0.990289457,SL1344_3012
-0.014387775,0.9417484690000001,0.9906196290000001,dsbB
-0.014387775,0.9417484690000001,0.9906196290000001,dsbB
-0.016616258000000002,0.942144051,0.9906196290000001,rplK
-0.015690173,0.9424371970000001,0.9906196290000001,fdnI
0.013014826,0.9429225940000001,0.9906196290000001,SL1344_3370
-0.018246385,0.94364768,0.9906196290000001,SL1344_1142
-0.016087278,0.943970199,0.9906196290000001,emrD
0.014453428999999999,0.944624612,0.9906196290000001,SL1344_4424
0.015518928999999999,0.945380642,0.9906196290000001,SL1344_2930
-0.015938412,0.945591464,0.9906196290000001,SL1344_3429
0.017656572,0.9472629909999999,0.9917947970000001,rnpA
0.011552371,0.9484801190000001,0.991822998,SL1344_2266
0.01647929,0.9495005959999999,0.991822998,waaK
0.012200111000000001,0.9504418020000001,0.991822998,rnG
0.014475,0.950513844,0.991822998,cadC
-0.012144498,0.9508324159999999,0.991822998,lepB
0.013572388999999999,0.95104138,0.991822998,SL1344_0555
-0.016107781,0.951368296,0.991822998,allR
-0.014789908999999999,0.951870938,0.991822998,SL1344_1220
0.012282715,0.952295668,0.991822998,SL1344_P2_0047A
-0.01396492,0.9543171020000001,0.991822998,amiB
0.010395281999999999,0.955699545,0.991822998,rpsG
0.013123295,0.955872077,0.991822998,SL1344_3575
-0.01075188,0.956585499,0.991822998,fliO
0.012676462,0.957476652,0.991822998,SL1344_4283
0.009372926,0.9585254129999999,0.991822998,bax
-0.011495876,0.959505898,0.991822998,STnc1410
-0.012054239,0.959642208,0.991822998,cyoD
0.008679116,0.960459602,0.991822998,gcvP
-0.010886512,0.9605328009999999,0.991822998,SL1344_0950
-0.010271693,0.9612309640000001,0.991822998,gnd
-0.00968502,0.96184342,0.991822998,serC
0.011501026999999999,0.9618535779999999,0.991822998,cueR
-0.008415178,0.962217726,0.991822998,motA
-0.009854763,0.962527737,0.991822998,SL1344_1712
0.010933011000000001,0.96287316,0.991822998,cysJ
0.012903546,0.963181372,0.991822998,yaeE
-0.011472487,0.963219919,0.991822998,xseB
-0.011505979,0.963653923,0.991822998,nagE
0.011952213,0.963685275,0.991822998,yaeJ
-0.008143016,0.9637836559999999,0.991822998,slyA
-0.008143016,0.9637836559999999,0.991822998,slyA
-0.010339181999999999,0.966584738,0.9936777609999999,sfcA
0.009017681999999999,0.966765511,0.9936777609999999,ybhC
-0.00839616,0.9682780559999999,0.9936777609999999,pgsA
0.007745781,0.9683107590000001,0.9936777609999999,SL1344_1506
0.008588398,0.96834008,0.9936777609999999,SL1344_4433
-0.007448025,0.971133583,0.995335842,gtgE
0.008027143,0.9712410909999999,0.995335842,rfbA
-0.008315686,0.9738874559999999,0.995335842,SL1344_1816
0.00757537,0.974004544,0.995335842,gph
0.006384565,0.9742948490000001,0.995335842,STnc70
-0.008119576,0.9743672520000001,0.995335842,repZ
-0.00821219,0.974792923,0.995335842,IsrK
0.006652594,0.9752051629999999,0.995335842,ftsY
-0.007214949,0.975278566,0.995335842,ung
-0.006526853000000001,0.975473264,0.995335842,glpB
0.006516786,0.9769822909999999,0.996236646,mutH
0.0060759030000000006,0.9783827629999999,0.996236646,melA
0.005654735,0.9788854659999999,0.996236646,srfB
-0.005052409,0.979103597,0.996236646,fbp
0.005747136999999999,0.9792515890000001,0.996236646,hrpB
0.005521875999999999,0.980405083,0.996236646,lpxA
0.006216818000000001,0.981215838,0.996236646,ppx
0.0041885559999999995,0.982167756,0.996236646,slyD
-0.005256607,0.982327437,0.996236646,frdA
0.004454353,0.982423945,0.996236646,SL1344_1418
-0.004766792,0.9828370329999999,0.996236646,nupC
0.005683324,0.98299067,0.996236646,ybfF
-0.0050360959999999995,0.983564758,0.996236646,glgS
-0.004862534,0.9844654559999999,0.996236646,trcD
-0.004874905,0.9846396559999999,0.996236646,adiY
0.0051092609999999995,0.985712578,0.996763167,mtlA
-0.003450305,0.986669793,0.99717216,SL1344_2697
0.002894491,0.988531231,0.9982736520000001,SL1344_3036
0.003020738,0.989475752,0.9982736520000001,stbA
0.003020738,0.989475752,0.9982736520000001,stbA
0.003822336,0.989964362,0.9982736520000001,envZ
-0.002339275,0.98997315,0.9982736520000001,tktA
0.002341834,0.991908607,0.9996665509999999,gmhA
0.00150626,0.9931478990000001,0.999667009,yrfF
0.0015299810000000001,0.993369567,0.999667009,fnr
0.0015969520000000002,0.993571478,0.999667009,rpsB
0.001281244,0.9953328370000001,0.999668167,yafB
0.001281244,0.9953328370000001,0.999668167,yafB
0.001078678,0.99588931,0.999668167,rpl19
0.00092336,0.9960757509999999,0.999668167,plsB
-0.000803522,0.996569388,0.999668167,yhjL
0.0009402330000000001,0.996635568,0.999668167,ybfM
-0.00075486,0.997847844,0.999668167,rfbJ
-0.000509592,0.997874699,0.999668167,ribF
0.000491828,0.998511536,0.999668167,rumA
0.000297301,0.998895662,0.999668167,SL1344_0471
0.000292325,0.9991140279999999,0.999668167,SL1344_2494
4.9605600000000005e-05,0.9998127379999999,0.9998127379999999,mdoG
